 	*** DATOS DE LA SUCURSAL***
CODIGO 		NOMBRE 		CIUDAD 		TELEFONO 
111		a		a  	1234
 ***INVENTARIO ALMACEN AKI ****
NOMBRE 		PRECIO 		CANTIDAD 		ESTADO 
a	123			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
	0			12				a
